uid,昵称,性别,点赞,个人签名,等级,评论内容
239356707,没事的有我在啊,男,0,,5,能不能管一管那些在游戏里面进去别人世界推了群就跑的那些人，我发现最近老多这种人了 发的消息都一样，只是群号不一样而已
241804192,LeviAckerman---,男,4,宰了你,5,好耶抽到啦，64抽出的
301711711,吃饭睡觉打卤蛋,保密,1,日常打酱油，心血来潮整个视频,5,钟剑：家人们，终究是错付了[酸了]
522623427,弱水3001,女,0,就算烧掉整个世界也没什么 只是想要那光,4,吓我一跳，差点以为保底没了[鼓掌]（刚抽到林尼垫了30抽）
2814459,归晚琛,女,0,,6,池子里全是诺艾尔。。。。。。已被掏空
234109389,翎空音,女,0,,6,这池子真的有菲米尼吗[大哭]
328891838,鲸落710,保密,1,,6,大保底捞四星真刺激，还好没出事故
1564607901,六个硬币取得名,保密,1,六个硬币，你咋不去抢,4,“佩伊，我会保护你的”“啪!”(一剑把佩伊拍出去的声音)
518373695,苦茶籽乱飞飞,男,1,跳舞，游戏，钢琴,5,我70抽没一个菲米尼，你家新四星永远那么难抽，尤其是我五星都有了的时候[藏狐]
387418369,s长庚s,保密,0,,5,@原神 你家游戏要不要这么离谱啊
432159170,遁天神龙,男,0,,6,为了捞菲米尼，20抽77来看我了[捂脸]30抽帝君带着菲米尼来看我了[墨镜]
169424289,云海人间,保密,0,,6,30抽下去6个诺艾尔，毁灭吧[无语]
355379546,比山更大,保密,0,,5,好好好
116741010,sll200,保密,0,,5,[鸡腿]
1044725703,仙舟联盟的二游观测站,保密,1,来仙庭做客吧～投稿反米雅士乐子请搜索B站“星穹列车观察员”,6,宝贝，吃冰啦[崩坏：星穹铁道_打招呼]
167524380,爆辣牛轧糖,保密,0,就一破打游戏的,5,钟离试用居然有绿剑阿晴[原神_哇]
153041435,皇与世,保密,4,,6,原宝，你须弥的提瓦特游览指南忘记更新了[崩坏3·光辉矢愿_瞄准][崩坏3·光辉矢愿_编剧]
301,流冥,保密,0,,6,压力太大了啊[doge]
484465441,民国豌豆,保密,100,一个长期混同人不混官方的PVZ迷，我的头像是一个叫D-6086朋友画的,5,菲米尼的父亲好像是个赌徒，输光了家里的积蓄后来还想拿菲米尼去抵债。他的母亲就把他送到了仆人那，后来菲米尼的母亲也没了消息。
18057606,因为有悲哀,保密,3,,6,菲米尼：我有潜水证.jpg
431875903,金金金金金い,保密,0,,5,"今天在公交车上遇到了一个萌新在玩原神，在打湖畔的维维安涅，他打到了公交车停止运营，可是依旧非常认真努力。
然后我到家了。
……
但是我记下了他的游戏UID:268365398如果有人想认识他的话，就快去加他好友，带他刷本刷boss。我真的不忍心看着他一个人闯荡提瓦特大陆"
6537409,人生败犬英梨梨,男,0,一花天下第一,5,次次保底，不到70+是根本不出是吧
914283,亚空的征服者,男,0,"“这是混沌的世界，黄昏时分无故人”
“May you, the beauty of this world, always shine.”",6,打起来手感意外的可以
130930664,喝芬达的王老吉,男,0,,6,感觉和LOL的布隆被动4层很像[疑惑][疑惑][疑惑]
662828115,木子依-mzy,女,0,一只锦依卫,5,哈，30抽无事发生，不敢继续了
3461565435086964,寻斯利凯奇,保密,12,,3,你怎么知道我60发三金+菲米尼两只
287021709,2412110610,男,2,,5,不错哦
350757466,甜筒它不甜,保密,425,这人不懒，但他不想写。,4,终于想起有个碎冰反应了，真是冷门的不得了的反应呀[笑哭]
520513847,批判现实主义者,保密,1,,5,佩伊和菲米尼一起工作，压力一定很大吧？
4269946,毕宿5,男,0,上古卷轴5天下第一,6,怕出金，不敢抽了
194482400,想不出昵称的小亓,男,0,MC创造党，有时会发公路POV与古建筑vlog，无规律更。喵喵喵,5,行秋的外观，重云的招数是吧[doge]
33307995,萌萌0u0,女,4,,6,00:36“命令我吧。”[热词系列_知识增加]
6569639,饥饿的小派蒙,男,0,B站十八线UP主，主营各种二刺猿冻鳗临摹。欢迎大佬交流洽谈。,6,抽到了
542918,汉阳树下,男,0,晴川历历汉阳树芳草萋萋鹦鹉洲蓝白,6,整整齐齐
97246191,余有荣焉,保密,1,,5,抽中了[惊喜]终于不歪了一回
256588052,痴夜宵不做饿梦,保密,0,,5,一发出
8324464,欢愉星神__阿哈,保密,0,实名观看互联网的乐子，素质很高从不骂人，除非你是连阿哈都看不懂的魔怔人，回复关啦，因为阿哈太没面子啦！,5,米卡和菲米尼是一队？好诶！！这俩是我最喜欢的小男孩！！！！但是我都没有[tv_目瞪口呆]
20855161,咕噜咕噜泡泡Ooo,保密,0,生活很讨厌，幸好还有你的可爱。,6,菲菲宝贝！
1983155847,一个特摄,男,0,,4,刚刚出的他们两位[打call][打call][打call]
484476787,不断前进の柒,男,1,,4,歪莫娜啦 稳啦稳啦[大哭]
40737744,朕心好累啊,保密,0,,6,不敢再为了四星下池子了，我还得等那维莱特和水神
436168264,冰皮豆沙包弟,男,0,大家好，我是包弟。是一位QQ音乐调音师，而且我还是Vsinger粉丝，我会努力的，大家一起见证奇迹，浴火重生。我们2026年1月份见。,5,没有菲米尼吗？？？？？？？
480943965,提瓦特啊哈,男,1,,5,60抽拿到贯虹（没吃到定轨），20抽出菲米尼
646511823,棱罗浮生,保密,0,无聊，我要看到血流成河,5,好好好，一发十连出了，现在三兄妹齐聚了[脱单doge]
28589536,志琼前辈在哪里,男,0,,6,这个池子根本没有菲米尼，60抽下去毛也没有，都快保底了[热]
3493084671248508,刺猬的笔记,保密,1,,3,命令？嘿嘿！给我抓鱼去！
404179334,见徽知著,男,0,,4,枫丹人自己的仙师
1606168671,白白白白白白白lu,保密,0,,4,我的钟离！呜呜呜没有时间挣石头了，没有缘分啊！第二次了
259219768,小王子与柏拉图,保密,0,我们是穿梭在银河的火箭队。白洞，白色的明天在等着我们。,5,看了评论才知道换池子了[原神_喝茶]
1543620419,长梦望断,保密,0,,4,[脱单doge]
11367578,豫牛羊肉汤续汤神教,保密,0,虚空契约大师-白夜,6,20连一个菲米尼，两个早柚满命了[打call]
3493279777687919,起名好难__aa,保密,0,,3,各位下午好
299752221,梦想是杲瓜,保密,2,夏が終わった,5,你怎么知道我第一个十抽[脱单doge][脱单doge]
10040130,wluigi,保密,0,,6,在海里(指卡池)
458100029,盖世嘤嘤熊QvQ,男,0,,5,50抽一个没有，前来还怨[大哭][大哭][大哭]
664191954,白珂aaaaa,保密,1,,4,哭死了，真的哭死了，一命七七了其他满命了，我的菲米尼呢？[保卫萝卜_哭哭][保卫萝卜_哭哭]
421800178,稚名-真黑,保密,1,。。。。。,5,帝君我来了
16888507,海浪之下丶,保密,0,,5,下午好啊各位[墨镜]
30748918,Txov,男,0,,6,100发一个都没有。[大哭][大哭]
498838820,季节蓝绿,保密,0,一看空间净如坟、常家访、黑名单，是属鸭脖,5,二十抽都是女仆，垫七十抽了还没来一个啊啊
355289648,风吟时候,男,0,神子单推，帮帮时间：随缘直播，深渊更新当天早上八点直播。,6,BV19h4y1e7iR
503772986,月下風来,保密,1,这一切都是命运石之门的选择,5,公子啊
181448445,真的可以白嫖吗hh,男,0,再无一人恰似我,6,我需要你，菲米尼宝宝。[星星眼][星星眼][星星眼]
516086247,方块维度,保密,0,山高狐狸野，八重是我姐。,5,歪莫娜可以……
406371788,是布伊不是伊布,男,0,本人不固定于某个圈子，想发什么就发什么,5,这孩子爱我！40抽2命，冲着他来的
1236842458,恰思流年,男,0,,3,7连歪很好玩是吧
220390888,魔鬼推销员路鸣泽,保密,0,少关注网络，保持头脑清醒,6,两抽就来了，他好善良
32404081,leungz,保密,0,鬼知道我经历了什么&hellip;&hellip;,6,上个卡池垫了67抽了，这个卡池不敢再抽，坚持到下个卡池抽水龙王，菲米尼，下次我再来接你。[大哭]
496325483,十月Tenth,男,1,音乐是不朽的,5,"你是不是人啊？[辣眼睛]抽七次歪六次，四个大保底。还是建议大家别充了，越充越非，专门宰这些冲大小月卡还小氪一些的人

我发现我真的高估了你，要是之后护摩池再歪的话就退游"
16508629,Rycrisa,女,0,N/A,5,感觉戴因最后那句话是枫丹后续剧情的伏笔
397081319,b站不允许balabalabu,保密,0,冲鸭,5,等会，冰属性也能和草属性反应嘛
234889135,乄迷相生海月,保密,0,互殴~扶不扶~指鼠为鸭,5,近一段时间。播放量相比以前差远了。
43758334,改名能中么,保密,0,,6,我希望你们的缇纳里都外我身上
10490336,Labmem丶,保密,0,这一切都是Steins;Gate的选择,6,这就是4.0的物理大C吗[喜极而泣][喜极而泣]，是米卡拯救者吗
3927105,-孤鸿寄语默苍离-,男,0,百代繁华一朝都，谁非过客；千秋明月吹角寒，花是主人。,6,旺旺碎冰冰
1659150957,奖励一套银手镯,保密,10,唱响主旋律，红心献给党,5,新手号上来就见一个[思考]
111082091,安定定不安定,保密,0,,6,为了菲米尼，钟离命座加一[原神_哭哭][原神_哭哭][原神_哭哭]
3976668,食我無敵貓貓拳,保密,0,"關注我
你列表就有一隻可愛的小貓咪啦",6,二十几抽没有，宝宝快来！
28945772,茗字字字,保密,0,行秋单推✓丹恒单推✓,5,谢谢你，45下去小提三命了都没菲米尼，呜呜呜，我的小企鹅[崩坏：星穹铁道_哭哭]
274695283,种花家的耀君小迷妹,保密,0,,5,真可爱啊真可爱(º﹃º ）『命令我吧』这是可以说的吗？
730528,可达桑,男,6,可达达，哒哒哒,6,最近几天已经在用重云配碎冰队玩玩碎冰流，以前没玩过这个流派，还是挺有意思的，菲米尼天赋就带碎冰流玩碎冰应该更适合
1054543192,是绫华_不是凌华,保密,220,,4,第一次双黄[某科学的超电磁炮T_亲亲][某科学的超电磁炮T_亲亲]
593715271,不为五斗米折腰的人,保密,0,,4,[辣眼睛]
18231395,临水冬芷,女,0,这里临冬~,6,两发出了[打call][打call]都已经做好钟离一命的准备了
349144687,长生长风,保密,0,,5,菲米尼声音好好听，完全听不出来和林尼是一个cv
285939548,宇宙社会学带师,男,0,,5,每年17个角色，这个就是拿来凑数的[吃瓜]
483629489,枫桥德语,男,0,,4,机制有点超模，冰系迪卢克plus
483328735,没有小猫小狗怎么活,女,0,今天也要开心呀⁽⁽ଘ( ˙꒳˙ )ଓ⁾⁾,5,七八十抽没有达达利亚也没有菲米尼[大哭][大哭][大哭][大哭]
522260960,半作障泥半作帆至,保密,4,好好好,5,各位晚上好啊[墨镜]
1848645172,元气小幽灵,男,0,元气小萌新,3,让我康康！
279978139,愚蠢的嗯嗯嗯,男,0,,5,我歪了歪了七七呀。[大哭]小月卡党伤不起啊。[大哭][大哭][大哭][大哭]
392866651,伏笙笙,保密,767,,5,10连，真是乖孩子，这下三兄妹都在我尘歌壶了
502924235,槐卿Maureen,保密,0,"勇气不会自痛苦中诞生，但会被消磨
我已经不剩余多少勇气了",5,[墨镜]
354600046,节目卡东东,男,1,这个人很神秘，什么都没有写（真的吗？）,5,知道为什么菲米尼是最棒的潜水员吗？因为他不善言辞，不会冒泡。
1980021,3412天下第一捏,保密,0,,6,你啥时候能四星定轨啊！！！你至少新四星给一次保底机会吧！米卡六十抽没有，绮良良一百多抽没有，珐露珊俩池子380抽五命（顺便一提380抽散兵一命是否有点离谱[辣眼睛]），菲米尼也垫到七十了还是没有，五星角色我现在应该能保持全图鉴，四星成天缺是不是离谱了点[辣眼睛][辣眼睛][辣眼睛][辣眼睛]
404191362,神农责百牛,女,1,80亿人口中的一员,5,老玩家已经无所谓喽，已经没有什么好害怕的了，抽到四星再来一次，抽到5星再来5次，主打的就是一个抽卡[萤舞沉眠_麻了]
512915722,岚千幻,保密,91,,4,这个角色的元素战绩很有意思，他的战绩并不是单纯的给武器上附魔，更像是在武器外面跟了一层协同攻击，这就意味着它是可以配合其他元素附魔一起的，如果站在班尼特的大理，相当于他的元素，战绩就可以砍出融化的效果，并不会像之前那样在武器上相互反应，这个机制是蛮有趣的
425352640,雨小声,男,0,as闪耀之处，火亦生生不息,5,钟离79抽出的，没歪[嗑瓜子]
40002854,咿呀呀噢咧噢,男,0,,5,旁白是钟离吧
379981059,梦已逝情未了,男,0,,5,公子都出了，菲米尼是一个没有，4星是真该出个定轨
502156747,还是困困困,保密,0,,5,来吧，抽到的炫耀一下吧，我不嫉妒[墨镜][墨镜]
23073058,浮云恋樱,男,0,人越是追求自己的纯粹，对他人做出的行为越是残忍。,6,@机智的nc
433288130,叶森-,保密,0,爱左然٩(๑´3｀๑)۶,5,开池子了[疑惑][疑惑]
2023231392,赛妈娘,保密,0,,3,早早早[脱单doge]
365675864,shmily捏,男,0,vey,5,来了来了
305643246,愿君莫问,保密,0,那个物种想的，拉黑了还能刷到它的视频，撒比机制，狗屎破站,6,佩一，会卡建模吗，好奇
106234100,山石不说话,保密,0,,6,池子里全是女仆根本没有菲米尼！！！！
291059143,jasbangel,保密,0,,3,官方也用菲迷尼当草行九的驾驶员？
1574672017,bili_29918409548,男,0,,4,[藏狐][藏狐][藏狐][藏狐][藏狐][藏狐]
487976671,归来雪满白头,保密,1,,4,130抽钟离还没出，小保底歪个77，接着肝
1454872659,十五ZY,保密,1,永远的挚爱——霸王别姬,5,万事俱备，只差菲米尼！[怪怪小黄豆_喘气]
344212258,咸鱼卧宅菌,保密,0,"干啥啥不行  口嗨第一名
",5,"“命令我吧。”
这是可以当真的吗？嘿嘿嘿[妙啊]"
407214627,追忆-流星,男,0,,5,经过12连歪79不歪结束之后，我又80抽二连歪了，你说这是我人的问题吗？我真不信[辣眼睛][大哭]
484465441,民国豌豆,保密,5,一个长期混同人不混官方的PVZ迷，我的头像是一个叫D-6086朋友画的,5,冰系少年的人设都偏正太，既清纯又可爱，而且身边都有个大姐姐。[doge][妙啊][妙啊]
24542421,吃乌冬的山猫,女,0,ぼくの魂はいつも君とともにある,5,可爱宝宝快来！！！
57771821,丢你蕾姆丶,男,0,去变强到，孤独都显得理所应当。,5,碎冰真不大讨好吧，首先打碎冰就得一冰一水，要想有伤害还得上雷，而且碎冰伤害真的一言难尽[疼]
220390888,魔鬼推销员路鸣泽,保密,61,少关注网络，保持头脑清醒,6,碎冰角色吗？那看来要出五星碎冰了，重云再就业
481135652,深海的绘星,男,0,,5,本来以为明天换池子，然后想起来明天好像是模拟宇宙更新[原神_嗯]
32056803,指针Ginko,男,0,"不配活着。
2016-06-07",6,大保底不敢下池[保卫萝卜_哭哭]
506956264,仰望星空ZP,保密,753,当你迷茫的时候不妨抬起头仰望星空,6,月卡党玩了3年第一个限定满命角色[脱单doge]
109128720,香识十月,保密,0,Everything will be all right.,5,优菈退环境了
240880,小仔仔会飞,保密,11,该账号封禁中,6,感觉这是今年设计的最好的四星
484997335,Jlower_Yuu,保密,1,是不是给你脸给多了！,5,啊？我刚刚放学在学校拿出手机后直接首页通知书[脱单doge][脱单doge]
76918370,神灵鸟,男,0,我草，我六级了,6,武装队绽放队驾驶员新增一位！
122594056,我就是三月七的狗,保密,0,,5,一个10连收了图鉴，美滋滋[脱单doge]
42167527,季岸i,保密,1,,6,老婆 这是给你的嫁妆
662702773,懒懒前辈,保密,1,"单纯一个做个人记录的账号
向往自由
任何节奏，不参与，不关注，与我无关
春日野穹，最喜欢的番剧是cl",4,用了四十抽才出来一个，不够还充了钱[公益系列_干得漂亮][奶蓝梦境_嚎啕大哭]
348412399,Asteroid_in_love,男,0,已知泉路近  欲别事生难,4,公子和钟离出了耶
522601932,风米饭片,保密,0,,4,孙晔老师最后几句实在太性感了
59543676,超满足抹茶加珍珠,保密,0,,5,抽到了，可爱
287806726,未来会变成什么样呢,保密,0,评论功能已被禁止,6,唉，池子60抽了，不敢抽了，等水龙王
92442488,冰心一弦雪,女,0,肝原神ingLOF@冰心一弦雪,6,40抽一点没有，等常驻歪了[藏狐]
73545635,赤心木Cary,男,0,爱而知其恶，憎而知其善,6,"帮帮我~佩伊先生[委屈]
离开米尼尼[阴险]"
71562821,小肯威丶,保密,0,,5,新角色渡海还不错
442544871,檬檬的一生,女,0,请mzn和那些说NMIXX比师兄师姐火，秒了师兄师姐，恶意拉踩师兄师姐的无马粉丝离我远点，谢谢！！！,4,我来了
1757867604,苍晶螺,保密,0,需要代肝加v：liu3690105，私信回复不及时,5,蹲板板，什么都接[原神_欸嘿][原神_欸嘿][原神_欸嘿][原神_欸嘿][原神_欸嘿]
372697942,元素行者,保密,0,原神冷门数据研究。专注于做小学生计算量的研究工作,5,饭点到了！
596739072,苏雷歌,保密,0,,5,[打call]
595932,SciuridaeGolf,保密,0,唯一指定昵称,6,什么时候送，我不想下池子
4187748,掘坟先生,男,0,冬季气候干冷，我侥幸熬过了一场感冒，但这并非预示着一切安好......,6,池子里根本没有啊啊啊啊，我没有石头啦
299413183,數臧,保密,0,,5,冰神之眼，物理，需要叠层，你是？
1698476231,芙卡洛斯-我的主,保密,0,惟沉默是最高的轻蔑,4,快看，是一名铁驭，他戴上了他的头盔！[未来有你_Nooo]
6075656,尘C鸽,女,0,做一个能带来小幸福的人,5,这个池子真的有菲米尼宝贝吗[大哭][大哭][大哭]到底谁在出啊
542918,汉阳树下,男,0,晴川历历汉阳树芳草萋萋鹦鹉洲蓝白,6,小优菈？草行久新的驾驶员？
59541154,上杉の小怪兽,女,0,小怪兽～傻矛玩家～,6,这角色试用用起来好爽[笑哭]
1930995901,归来的喜欢快斗的帅帅,保密,4,该账号封禁中,4,"对菲米尼来说，机械运转的声响可以代表很多种东西。
它们可以是独自研究机关时的伴奏，可以是不得不战斗的警钟，也可以是助人陷入沉眠的摇篮曲。

CV：
「坎瑞亚的拾枝者」——孙晔
菲米尼——锦鲤"
2122911627,我太正经了怎么办,男,2432,,5,在获得神之眼之前，菲米尼就已经是经验丰富的潜水员。那么冰神之眼对他有什么帮助呢？答案是菲米尼可以下潜得更深。因为申鹤曾说“含冰变深”[doge]
62912033,柳奶奶卖榴莲牛奶,女,2,黑化肥挥发会发臭,6,菲米尼也是锦鲤配的？？？？
475681657,超轮舞螺旋闪光,保密,1,真的是太逊了,5,歪了 歪了 都歪了[生气][生气][生气]
3546373009967727,从来不做阳间事,保密,0,,2,[热词系列_妙啊]
37984765,人活著就是為了加藤惠,保密,1,冷靜,6,pv里那个潜水服会出吗[蛆音娘_疑问]
323521700,楹の葉,男,1,,5,大家早上好[脱单doge]
382366420,想要重奖猫猫头,保密,0,我要中奖,4,20抽拿下[给心心]
241851684,魈烹尤,保密,0,不知道该怎么介绍自己,5,定位是主C
42167527,季岸i,保密,1,,6,宝贝 你也可以命令我的[脱单doge][脱单doge][脱单doge]
934482,木津千里丶,男,0,你先别急,6,大保底是一点也不敢动啊
320594376,彼女がほしいwww,男,1,达者不再兼济天下，却怪穷者独善其身..,6,上号上号
694597887,艾尔海森x,女,5,自由精神病人1s,4,锦鲤啊啊啊啊啊啊啊啊[星星眼][星星眼][星星眼][星星眼]
32627073,长不大的巫妖王,保密,1,我为什么会被关注?,6,米哈游甚至不愿意给我一只菲米尼[tv_冷漠]
1816602782,那菈卿,保密,0,,4,定规贯虹，结果就是贯虹[辣眼睛]
1976873082,matchless__DOG,保密,0,,4,什么，换卡池了？坏了，我真的淡游了[哦呼]
381914611,姬玥灬,保密,2,网络暴力去死吧！,5,收工[原神_哼]
18157079,提莫炖蘑菇嘟都噜,保密,1,提莫很懒-.-!什么都没有留下！,6,怎么不是12点发[崩坏：星穹铁道_你说什么]
166666108,星茂永恒,男,0,,6,玛德，一百抽一个都不出艹了
573311821,北川39,男,5,"我的IP有问题！
我不是北京人！我不是北京人！我现居张家口！
我本人对帝都无任何好感！请不要因为我的IP叫我“京爷京哥”啥的！真心不喜欢！
",5,盲猜吧音手书马上会有人为这句“命令我吧”应激[吃瓜][吃瓜]
176837012,叶瀚,保密,1,,6,快跑，池子里全是女仆
2335051,香烤五花肉O_o,女,0,喜欢袁基和阿贝多…好想搞柏拉图…,6,好可爱呜呜
18157079,提莫炖蘑菇嘟都噜,保密,0,提莫很懒-.-!什么都没有留下！,6,"对菲米尼来说，机械运转的声响可以代表很多种东西。
它们可以是独自研究机关时的伴奏，可以是不得不战斗的警钟，也可以是助人陷入沉眠的摇篮曲。"
670959402,报丧-女妖,男,0,,5,我真是醉了 入坑以来第四次钟离池 第四次歪 这老登跟我有仇[生气][生气][生气][生气][生气][生气][生气][生气][生气][生气][生气][生气]
5164471,9lzh除以3,男,0,"vibibi~bo！
                                              ",5,这……该堆精通吗
20523155,ice_likeshot,保密,0,互联网真是太精彩了,5,钟剑简直外观毕业
36332699,Rangejiang,保密,1,哈哈哈哈哈哈哈哈哈,6,为什么菲米尼可以加快游泳速度，因为他佩了伊个佩伊[脱单doge][脱单doge][脱单doge][脱单doge]
5986617,啊云子_Offical,保密,0,,6,拿着大保底10抽就赌到啦
3493282669660510,顾某不想加班_QaQ,保密,0,我是小草神的狗！,3,10分钟前(喜）
421246048,露子雀食肝,保密,0,,5,好好好，投了七十抽一只菲米尼都没有是吧[再见]
1079648977,猫若琉璃,男,1,,4,更期待水神的技能
3493112441735323,9685753,保密,0,什么都要做的萌新Up主！,3,菲米尼好可爱[打call]
553291534,Ayin学生-Hokma,女,1,abaabaaba,5,菲米尼，我的菲米尼[喜欢][喜欢][喜欢]
7038714,炎粦甲,男,0,呵呵,6,怎么不是水大剑？
396387619,_百搭小丑,女,13,我见诸君多有病    料诸君见我应如是,5,可以……可以对我说一句那个吗[脱单doge][脱单doge]
475948135,金发旅行者的朋友,保密,0,,4,这确定不是五星吗
491889642,霉木马,保密,0,,5,宝，池子里真的有琳妮特吗？我都出3个金了，一只都没有！！！！
35866501,淮阳阳啊,保密,0,"哎呦,,Ծ^Ծ,,你看我干嘛ヾ(￣0￣； )ノ











爬墙众多，本命荼岩︿(￣︶￣)︿





",5,抽到了一命[桃源_傲娇]
383101295,七罪伊撒尔,保密,1,我觉得值得，那便值得,5,非酋和欧皇
372346592,关于我不会起名那件事,男,0,,6,疯狂疯狂星期四！[脱单doge]
58195250,自由大白猪,男,0,,6,[呲牙]
602316171,健硕的尸体,女,0,不知原谅什么，诚觉世事尽可原谅,5,或许你们谁能明白菲米尼的那句“命令我吧”…:pleading_face:我不知道怎么说，但是当他顶着那样的脸对我说这句话时我只想好好的宠爱他:pleading_face::pleading_face::pleading_face:[白色情人节_老婆赛高]
93739470,晨曦曦曦曦-,保密,0,,5,旁白一股子动物纪录片的味道[喜欢][喜欢]
328891838,鲸落710,保密,38,,6,乐子来啦
1356395555,霁tlh,男,1,救民于水火之中,5,啊
1325217,桂木yuki,保密,0,不是假发，是桂。。。。,5,家人侠
502156747,还是困困困,保密,0,,5,每日任务最喜欢给那个潜水员大哥干活，就是很心酸很共情
309421905,琪露诺-baka-,男,0,新日暮里，就算完了，我们也依然爱着哲学。,6,好久没见四星驻场C了[原神_点赞]
511434028,毛毛杨小盆友,女,1136,,5,菲米尼这个待机动作太可爱啦！！！！
1444753059,纳西妲小小的香香的,保密,0,,5,好耶 10连就出了菲米尼
1314263815,期慕QiMum,男,0,签名就是肥肠神秘,3,哈哈哈哈
2092606722,返猿生物集體记忆名錄,保密,0,"好期待《黑神话·悟空》和《绝区零》呀！！越看越想玩！！！
只能靠实机演示来解闷了，但越看越想玩！！",2,[兔年]
1037564337,崩坏原遇玩家,保密,0,玩原神·崩铁and光遇，加好友欢迎询问。,2,哦ON！！！！原石还没准备好(┯_┯)(┯_┯)[大哭][大哭]
244357884,q没币改名p,男,0,狗急也会跳墙，骂完拉黑不愧是你?,6,谢谢你 小保底歪了[跪了]
1485304741,一根火山灰里的黄瓜,保密,0,哦，宝宝，你又活了一天(>ω<),2,可以互相关注吗？
131929236,Metathron,保密,0,歹友您听说过SSM吗.jpg ,5,你也要拥抱内心的暗影吗（指QX碎冰）[doge]
2140551,木子きご,女,847,"一个记录咸鱼生活的游戏区up主，如果能让你开心就好了
哦对了，原神qq咸鱼养老群：887650083    一起来玩啊",6,好耶，这孩子爱我，他从池子里来看我了[原神_欸嘿]
1146695245,仲夏轻云,男,0,远离智障,5,难道永冻大队要起飞啦？[嗑瓜子]
651748086,威源迪,男,0,胡桃单推人（MHY你坏事做尽）,5,三把精五盾剑有用了[藏狐]强不强无所谓，外观搭就行
33668178,墨流分神术,男,0,一路走来，他学会了沉默，学会了平静，学会了孤独。但这些只是他学来的，是用来隐藏，用来遮盖他的内心，是一种带着稚嫩的伪装,6,呱
589387963,重返波莱罗,保密,0,兴趣使然,5,woc，冰！
281073375,卯苏鱼,保密,1,,5,早
1604201917,無為不无为,保密,1,,4,队伍确定了，种门菲米尼，冻结碎冰超绽放[给心心]
479506956,倾鸳,男,0,魈厨，有时会发一下深渊视频,5,看的有点想抽看看能不能代替优菈爽物理了
33380276,I白糖I,保密,0,咸鱼一个，励志于薅羊毛和摆大烂_(:з」∠)_,6,30抽抽到[OK]
44010315,hyyxts,保密,0,,6,[脱单doge][打call][打call]
43802125,吃竹子的企鹅,保密,0,,5,不错十连出了
171681424,我不是lo-li-控,男,0,,6,所以，开大带个潜水头盔是个什么情况[tv_思考]
504674155,永远喜欢派蒙,男,0,没意义。,5,好耶[星星眼][打call]
272900764,温迪万叶爷老婆,女,0,双黑赛高！！！中也是天使！！！,5,好哇！可爱的小男孩，我嗦嗦嗦嗦嗦[喜欢][喜欢]
1466562719,ヒナ8,保密,194,,4,已歪提那里前来还怨[大哭]
2043407015,远恨同志,保密,0,,4,菲米尼好可爱（死去
1754768636,一两风love,男,1,此生无悔二次元,4,我有个舍友，一抽，直接抽到钟离，我快哭了
42924279,Countribution,保密,0,别人说的都是一面之词，想知道真相，看他做了什么,5,攒着，等新岩大姐头
3493089586972896,提瓦特整活频道,保密,163,说上就上，七圣召饭！快来一起打牌吧！交流群：725932899,6,和菲米尼一起去潜水咯~~~[呲牙][呲牙][呲牙]
384999,木槿紫菀佩兰,保密,1,你便是世界上的美好，永远闪耀。星星划过的时候，要记得许愿哦。心之所向，日复一日，必有精进。,6,[打call][打call][打call][打call][打call][打call][打call][打call][打call][打call][打call][打call]
15151011,WS乱世丶无争SJ,男,0,每个人都会向往奇迹，每个人都会发现奇迹，每个人都会创造奇迹，每个人都会成为奇迹,5,池子开了，给大家推荐一个毕业面板
10637079,画棠雪散,保密,0,精神状态越来越差了,6,菲米尼宝贝已入队！！
1374092969,黎芊茗,保密,0,自此之后，水泥封心,4,前脚刚说会保护好佩伊，后脚就把佩伊一剑拍飞出去，6
1288859429,都不够我看的,保密,1300,,3,家人们给这新角色取个名
441659156,风珩羲,保密,1,,5,崩铁对我太好啦，回不来辣[脱单doge]
11837971,九五二九,男,0,,6,贞德
2134898,呜啦涵,男,0,呜呜呜呜呜呜呜www,6,我艹我擦第一次这么前
435186456,Kogis默黔,保密,0,想要守护珍爱之物，只有盾是不够的，所以我才会握起枪,5,[崩坏3·光辉矢愿_吃西瓜冰][崩坏3·光辉矢愿_吃西瓜冰]
690773365,棉花枸杞,保密,0,,5,感觉机制不错，不容易空伤害
1512655938,三闫间,保密,0,,4,啊？
176106129,改名据说可以中奖,男,0,,6,你凉了，快去给十连[粉妆玉琢_爆]
40646135,付酒晓月,保密,0,,5,好早
30043711,夏目虚空破颜拳,女,0,Σ(っ °Д °;)っ,6,抽到了抽到了！[天官赐福_害羞][天官赐福_害羞][天官赐福_害羞]
363709006,茉莉pikake,保密,25,,5,忙昏头了……还以为明天才换池子，看这个发愣了一下[笑哭][笑哭]
674347626,是露露i,保密,0,永远喜欢家主大人,4,[崩坏：星穹铁道_哭哭][崩坏：星穹铁道_哭哭][崩坏：星穹铁道_哭哭]
1537524050,于望舒之顶远眺,保密,1,,3,是新物c？？？？震惊！！！！
265324,beautysaver,男,2,挟飞仙以傲游 抱明月而长终,6,让金人巷再次伟大[脱单doge]
695959233,玩游戏的参量质变仪,保密,1,世界遗忘我,5,你知道为什么菲米尼用的是大剑，而不是单手剑吗？因为大剑菲米尼（非迷你）[doge]
1754768636,一两风love,男,0,此生无悔二次元,4,抽到了
